Fecha,ID_Insumo,Insumo,Categoria_Insumo,Stock_Actual,Consumo_Diario,Lead_Time,Punto_Reorden,Order_Quantity,Unit_Cost,Unit_Price,Promotion_Flag,Demanda_Pronosticada,Ocupacion_Total,Ocupacion_Albergue,Pacientes_Alto_Riesgo,Consumo_7d,Consumo_14d,Consumo_Prev_7d,Consumo_Prev_14d,Consumo_Std_7d,Consumo_Lag_1,Consumo_Lag_7,Stock_Lag_1,Ratio_Stock,Cobertura_Dias,Mes,Dia_Semana,Alerta,Necesita_Reabastecimiento,Demanda_Fut_7d,Demanda_Fut_14d
2024-07-05,SKU_28,Jeringas_Esteriles,Suministro Clinico,2189,103,7,1536,331,11.27,15.812000000000001,1,106.27000000000001,74,0.74,13,101.85714285714286,104.78571428571429,713.0,1467.0,15.571647005894473,103.0,109.0,1961.0,1.4251302083333333,21.490883590462833,7,4,Normal,0,718.0,1432.0
2024-07-06,SKU_28,Jeringas_Esteriles,Suministro Clinico,2095,94,7,1536,0,11.27,15.812000000000001,0,98.32,73,0.73,13,102.57142857142857,102.28571428571429,718.0,1432.0,14.98729620775674,103.0,89.0,2189.0,1.3639322916666667,20.424791086350975,7,5,Normal,0,729.0,1414.0
2024-07-07,SKU_28,Jeringas_Esteriles,Suministro Clinico,2660,105,7,1536,670,11.27,15.812000000000001,1,100.67,73,0.73,13,104.14285714285714,101.0,729.0,1414.0,14.507797574965766,94.0,94.0,2095.0,1.7317708333333333,25.541838134430726,7,6,Normal,0,682.0,1415.0
2024-07-08,SKU_28,Jeringas_Esteriles,Suministro Clinico,2782,81,7,1536,203,11.27,15.812000000000001,0,81.2,76,0.76,14,97.42857142857143,101.07142857142857,682.0,1415.0,12.34040981028206,105.0,128.0,2660.0,1.8111979166666667,28.55425219941349,7,0,Normal,0,697.0,1409.0
2024-07-09,SKU_28,Jeringas_Esteriles,Suministro Clinico,2685,97,7,1536,0,11.27,15.812000000000001,0,95.31,78,0.78,14,99.57142857142857,100.64285714285714,697.0,1409.0,10.357881747042004,81.0,82.0,2782.0,1.748046875,26.965566714490674,7,1,Normal,0,668.0,1382.0
2024-07-10,SKU_28,Jeringas_Esteriles,Suministro Clinico,2600,85,7,1536,0,11.27,15.812000000000001,0,85.57,79,0.79,14,95.42857142857143,98.71428571428571,668.0,1382.0,9.378293072429134,97.0,114.0,2685.0,1.6927083333333333,27.24550898203593,7,2,Normal,0,660.0,1379.0
2024-07-11,SKU_28,Jeringas_Esteriles,Suministro Clinico,2505,95,7,1536,0,11.27,15.812000000000001,1,93.28,78,0.78,14,94.28571428571429,98.5,660.0,1379.0,8.76953601422294,85.0,103.0,2600.0,1.630859375,26.568181818181817,7,3,Normal,0,678.0,1391.0
2024-07-12,SKU_28,Jeringas_Esteriles,Suministro Clinico,2384,121,7,1536,0,11.27,15.812000000000001,0,118.68,75,0.75,14,96.85714285714286,99.35714285714286,678.0,1391.0,13.246742636443948,95.0,103.0,2505.0,1.5520833333333333,24.613569321533923,7,4,Normal,0,667.0,1385.0
2024-07-13,SKU_28,Jeringas_Esteriles,Suministro Clinico,2301,83,7,1536,0,11.27,15.812000000000001,1,85.32,74,0.74,13,95.28571428571429,98.92857142857143,667.0,1385.0,14.256159905040578,121.0,94.0,2384.0,1.498046875,24.148425787106444,7,5,Normal,0,642.0,1371.0
2024-07-14,SKU_28,Jeringas_Esteriles,Suministro Clinico,2221,80,7,1536,0,11.27,15.812000000000001,1,89.42,74,0.74,13,91.71428571428571,97.92857142857143,642.0,1371.0,14.545495129813203,83.0,105.0,2301.0,1.4459635416666667,24.216510903426794,7,6,Normal,0,637.0,1319.0
2024-07-15,SKU_28,Jeringas_Esteriles,Suministro Clinico,2145,76,7,1536,0,11.27,15.812000000000001,0,70.92,77,0.77,14,91.0,94.21428571428571,637.0,1319.0,15.264337522473452,80.0,81.0,2221.0,1.396484375,23.571428571428573,7,0,Normal,0,639.0,1336.0
2024-07-16,SKU_28,Jeringas_Esteriles,Suministro Clinico,2046,99,7,1536,0,11.27,15.812000000000001,0,101.07,79,0.79,14,91.28571428571429,95.42857142857143,639.0,1336.0,15.413352282077367,76.0,97.0,2145.0,1.33203125,22.4131455399061,7,1,Normal,0,621.0,1289.0
2024-07-17,SKU_28,Jeringas_Esteriles,Suministro Clinico,1979,67,7,1536,0,11.27,15.812000000000001,1,74.23,80,0.8,14,88.71428571428571,92.07142857142857,621.0,1289.0,17.932412792801177,99.0,85.0,2046.0,1.2884114583333333,22.307568438003223,7,2,Preventivo,1,613.0,1273.0
2024-07-18,SKU_28,Jeringas_Esteriles,Suministro Clinico,1892,87,7,1536,0,11.27,15.812000000000001,1,82.25,79,0.79,14,87.57142857142857,90.92857142857143,613.0,1273.0,17.718701446561244,67.0,95.0,1979.0,1.2317708333333333,21.605220228384994,7,3,Preventivo,1,590.0,1268.0
2024-07-19,SKU_28,Jeringas_Esteriles,Suministro Clinico,1794,98,7,1536,0,11.27,15.812000000000001,1,99.52,76,0.76,14,84.28571428571429,90.57142857142857,590.0,1268.0,11.542880716618598,87.0,121.0,1892.0,1.16796875,21.284745762711864,7,4,Preventivo,1,601.0,1268.0
2024-07-20,SKU_28,Jeringas_Esteriles,Suministro Clinico,2452,94,7,1536,752,11.27,15.812000000000001,0,90.11,75,0.75,14,85.85714285714286,90.57142857142857,601.0,1268.0,12.07516144030854,98.0,83.0,1794.0,1.5963541666666667,28.559068219633943,7,5,Normal,0,608.0,1250.0
2024-07-21,SKU_28,Jeringas_Esteriles,Suministro Clinico,2655,87,7,1536,290,11.27,15.812000000000001,0,85.46,75,0.75,14,86.85714285714286,89.28571428571429,608.0,1250.0,11.79588305905275,94.0,80.0,2452.0,1.728515625,30.567434210526315,7,6,Normal,0,621.0,1258.0
2024-07-22,SKU_28,Jeringas_Esteriles,Suministro Clinico,2566,89,7,1536,0,11.27,15.812000000000001,0,84.66,78,0.78,14,88.71428571428571,89.85714285714286,621.0,1258.0,10.78137724217486,87.0,76.0,2655.0,1.6705729166666667,28.924315619967796,7,0,Normal,0,592.0,1231.0
2024-07-23,SKU_28,Jeringas_Esteriles,Suministro Clinico,2496,70,7,1536,0,11.27,15.812000000000001,0,72.57,80,0.8,14,84.57142857142857,87.92857142857143,592.0,1231.0,11.702665549026474,89.0,99.0,2566.0,1.625,29.513513513513516,7,1,Normal,0,600.0,1221.0
2024-07-24,SKU_28,Jeringas_Esteriles,Suministro Clinico,2854,75,7,1536,433,11.27,15.812000000000001,1,68.03999999999999,81,0.81,15,85.71428571428571,87.21428571428571,600.0,1221.0,9.961831921794582,70.0,67.0,2496.0,1.8580729166666667,33.29666666666667,7,2,Normal,0,588.0,1201.0
2024-07-25,SKU_28,Jeringas_Esteriles,Suministro Clinico,2779,75,7,1536,0,11.27,15.812000000000001,0,77.92,80,0.8,14,84.0,85.78571428571429,588.0,1201.0,10.70825226947221,75.0,87.0,2854.0,1.8092447916666667,33.083333333333336,7,3,Normal,0,558.0,1148.0
2024-07-26,SKU_28,Jeringas_Esteriles,Suministro Clinico,2711,68,7,1536,0,11.27,15.812000000000001,0,86.68,77,0.77,14,79.71428571428571,82.0,558.0,1148.0,10.160614904526435,75.0,98.0,2779.0,1.7649739583333333,34.008960573476706,7,4,Normal,0,526.0,1127.0
2024-07-27,SKU_28,Jeringas_Esteriles,Suministro Clinico,2649,62,7,1536,0,11.27,15.812000000000001,1,62.74,76,0.76,14,75.14285714285714,80.5,526.0,1127.0,9.856107606091056,68.0,94.0,2711.0,1.724609375,35.252851711026615,7,5,Normal,0,545.0,1153.0
2024-07-28,SKU_28,Jeringas_Esteriles,Suministro Clinico,2543,106,7,1536,0,11.27,15.812000000000001,1,120.87,76,0.76,14,77.85714285714286,82.35714285714286,545.0,1153.0,14.960264830861549,62.0,87.0,2649.0,1.6555989583333333,32.66238532110091,7,6,Normal,0,528.0,1149.0
2024-07-29,SKU_28,Jeringas_Esteriles,Suministro Clinico,2471,72,7,1536,0,11.27,15.812000000000001,1,67.69,79,0.79,14,75.42857142857143,82.07142857142857,528.0,1149.0,14.21099507256159,106.0,89.0,2543.0,1.6087239583333333,32.759469696969695,7,0,Normal,0,529.0,1121.0
2024-07-30,SKU_28,Jeringas_Esteriles,Suministro Clinico,2400,71,7,1536,0,11.27,15.812000000000001,0,64.69,81,0.81,15,75.57142857142857,80.07142857142857,529.0,1121.0,14.152233544063042,72.0,70.0,2471.0,1.5625,31.75803402646503,7,1,Normal,0,530.0,1130.0
2024-07-31,SKU_28,Jeringas_Esteriles,Suministro Clinico,2628,76,7,1536,304,11.27,15.812000000000001,1,70.65,82,0.82,15,75.71428571428571,80.71428571428571,530.0,1130.0,14.150551057753338,71.0,75.0,2400.0,1.7109375,34.70943396226416,7,2,Normal,0,516.0,1104.0
2024-08-01,SKU_28,Jeringas_Esteriles,Suministro Clinico,2567,61,7,1536,0,11.27,15.812000000000001,1,67.46,81,0.81,15,73.71428571428571,78.85714285714286,516.0,1104.0,15.217471162168081,76.0,75.0,2628.0,1.6712239583333333,34.82364341085272,8,3,Normal,0,529.0,1087.0
2024-08-02,SKU_28,Jeringas_Esteriles,Suministro Clinico,2486,81,7,1536,0,11.27,15.812000000000001,1,89.85,78,0.78,14,75.57142857142857,77.64285714285714,529.0,1087.0,15.197117521173869,61.0,68.0,2567.0,1.6184895833333333,32.896030245746694,8,4,Normal,0,523.0,1049.0
2024-08-03,SKU_28,Jeringas_Esteriles,Suministro Clinico,2430,56,7,1536,0,11.27,15.812000000000001,1,59.71,77,0.77,14,74.71428571428571,74.92857142857143,523.0,1049.0,16.224613870230748,81.0,62.0,2486.0,1.58203125,32.52390057361377,8,5,Normal,0,480.0,1025.0
2024-08-04,SKU_28,Jeringas_Esteriles,Suministro Clinico,2367,63,7,1536,0,11.27,15.812000000000001,1,67.31,77,0.77,14,68.57142857142857,73.21428571428571,480.0,1025.0,8.885515232802698,56.0,106.0,2430.0,1.541015625,34.518750000000004,8,6,Normal,0,484.0,1012.0
2024-08-05,SKU_28,Jeringas_Esteriles,Suministro Clinico,2291,76,7,1536,0,11.27,15.812000000000001,1,83.63,80,0.8,14,69.14285714285714,72.28571428571429,484.0,1012.0,9.263343014782066,63.0,72.0,2367.0,1.4915364583333333,33.13429752066116,8,0,Normal,0,478.0,1007.0
2024-08-06,SKU_28,Jeringas_Esteriles,Suministro Clinico,2226,65,7,1536,0,11.27,15.812000000000001,0,69.27,82,0.82,15,68.28571428571429,71.92857142857143,478.0,1007.0,9.340133577100652,76.0,71.0,2291.0,1.44921875,32.59832635983263,8,1,Normal,0,452.0,982.0
2024-08-07,SKU_28,Jeringas_Esteriles,Suministro Clinico,2176,50,7,1536,0,11.27,15.812000000000001,1,51.72,83,0.83,15,64.57142857142857,70.14285714285714,452.0,982.0,10.814452411119492,65.0,76.0,2226.0,1.4166666666666667,33.69911504424779,8,2,Normal,0,462.0,978.0
2024-08-08,SKU_28,Jeringas_Esteriles,Suministro Clinico,2370,71,7,1536,265,11.27,15.812000000000001,1,68.55,81,0.81,15,66.0,69.85714285714286,462.0,978.0,10.92397973878205,50.0,61.0,2176.0,1.54296875,35.90909090909091,8,3,Normal,0,472.0,1001.0
2024-08-09,SKU_28,Jeringas_Esteriles,Suministro Clinico,2279,91,7,1536,0,11.27,15.812000000000001,0,73.42,79,0.79,14,67.42857142857143,71.5,472.0,1001.0,13.550610599490902,71.0,81.0,2370.0,1.4837239583333333,33.79872881355932,8,4,Normal,0,481.0,1004.0
2024-08-10,SKU_28,Jeringas_Esteriles,Suministro Clinico,2551,65,7,1536,337,11.27,15.812000000000001,0,64.50999999999999,78,0.78,14,68.71428571428571,71.71428571428571,481.0,1004.0,12.684824078588935,91.0,56.0,2279.0,1.6608072916666667,37.12474012474013,8,5,Normal,0,479.0,959.0
2024-08-11,SKU_28,Jeringas_Esteriles,Suministro Clinico,2490,61,7,1536,0,11.27,15.812000000000001,0,69.08,78,0.78,14,68.42857142857143,68.5,479.0,959.0,12.856349181851822,65.0,63.0,2551.0,1.62109375,36.38830897703549,8,6,Normal,0,446.0,930.0
2024-08-12,SKU_28,Jeringas_Esteriles,Suministro Clinico,2447,43,7,1536,0,11.27,15.812000000000001,0,43.61,81,0.81,15,63.714285714285715,66.42857142857143,446.0,930.0,15.413352282077245,61.0,76.0,2490.0,1.5930989583333333,38.40582959641255,8,0,Normal,0,427.0,905.0
2024-08-13,SKU_28,Jeringas_Esteriles,Suministro Clinico,2401,46,7,1536,0,11.27,15.812000000000001,0,42.96,83,0.83,15,61.0,64.64285714285714,427.0,905.0,16.76305461423982,43.0,65.0,2447.0,1.5631510416666667,39.36065573770492,8,1,Normal,0,433.0,885.0
2024-08-14,SKU_28,Jeringas_Esteriles,Suministro Clinico,2345,56,7,1536,0,11.27,15.812000000000001,1,64.01,84,0.84,15,61.857142857142854,63.214285714285715,433.0,885.0,16.252472339396373,46.0,50.0,2401.0,1.5266927083333333,37.90993071593534,8,2,Normal,0,417.0,879.0
2024-08-15,SKU_28,Jeringas_Esteriles,Suministro Clinico,2290,55,7,1536,0,11.27,15.812000000000001,0,44.4,82,0.82,15,59.57142857142857,62.785714285714285,417.0,879.0,15.873007936505537,56.0,71.0,2345.0,1.4908854166666667,38.441247002398086,8,3,Normal,0,393.0,865.0
2024-08-16,SKU_28,Jeringas_Esteriles,Suministro Clinico,2223,67,7,1536,0,11.27,15.812000000000001,0,65.12,80,0.8,14,56.142857142857146,61.785714285714285,393.0,865.0,9.099973835649768,55.0,91.0,2290.0,1.447265625,39.595419847328245,8,4,Normal,0,404.0,885.0
2024-08-17,SKU_28,Jeringas_Esteriles,Suministro Clinico,2147,76,7,1536,0,11.27,15.812000000000001,0,72.84,78,0.78,14,57.714285714285715,63.214285714285715,404.0,885.0,11.513966674062214,67.0,65.0,2223.0,1.3977864583333333,37.20049504950495,8,5,Normal,0,391.0,870.0
2024-08-18,SKU_28,Jeringas_Esteriles,Suministro Clinico,2099,48,7,1536,0,11.27,15.812000000000001,1,50.910000000000004,79,0.79,14,55.857142857142854,62.142857142857146,391.0,870.0,11.936339073441948,76.0,61.0,2147.0,1.3665364583333333,37.57800511508952,8,6,Normal,0,399.0,845.0
2024-08-19,SKU_28,Jeringas_Esteriles,Suministro Clinico,2048,51,7,1536,0,11.27,15.812000000000001,1,56.92,82,0.82,15,57.0,60.357142857142854,399.0,845.0,10.832051206180664,48.0,43.0,2099.0,1.3333333333333333,35.92982456140351,8,0,Normal,0,443.0,870.0
2024-08-20,SKU_28,Jeringas_Esteriles,Suministro Clinico,1958,90,7,1536,0,11.27,15.812000000000001,0,81.61,84,0.84,15,63.285714285714285,62.142857142857146,443.0,870.0,15.25029273723675,51.0,46.0,2048.0,1.2747395833333333,30.939051918735892,8,1,Preventivo,1,436.0,869.0
2024-08-21,SKU_28,Jeringas_Esteriles,Suministro Clinico,1909,49,7,1536,0,11.27,15.812000000000001,1,52.489999999999995,85,0.85,15,62.285714285714285,62.07142857142857,436.0,869.0,16.01784718903935,90.0,56.0,1958.0,1.2428385416666667,30.64908256880734,8,2,Preventivo,1,435.0,852.0
2024-08-22,SKU_28,Jeringas_Esteriles,Suministro Clinico,1855,54,7,1536,0,11.27,15.812000000000001,0,52.72,83,0.83,15,62.142857142857146,60.857142857142854,435.0,852.0,16.09791468305272,49.0,55.0,1909.0,1.2076822916666667,29.850574712643677,8,3,Preventivo,1,427.0,820.0
2024-08-23,SKU_28,Jeringas_Esteriles,Suministro Clinico,2167,59,7,1536,371,11.27,15.812000000000001,1,61.54,81,0.81,15,61.0,58.57142857142857,427.0,820.0,15.979153085608777,54.0,67.0,1855.0,1.4108072916666667,35.52459016393443,8,4,Normal,0,407.0,811.0
2024-08-24,SKU_28,Jeringas_Esteriles,Suministro Clinico,2111,56,7,1536,0,11.27,15.812000000000001,0,57.17,79,0.79,14,58.142857142857146,57.92857142857143,407.0,811.0,14.57656305430664,59.0,76.0,2167.0,1.3743489583333333,36.307125307125304,8,5,Normal,0,419.0,810.0
2024-08-25,SKU_28,Jeringas_Esteriles,Suministro Clinico,2051,60,7,1536,0,11.27,15.812000000000001,1,67.92,80,0.8,14,59.857142857142854,57.857142857142854,419.0,810.0,13.873578863299027,56.0,48.0,2111.0,1.3352864583333333,34.26491646778043,8,6,Normal,0,425.0,824.0
2024-08-26,SKU_28,Jeringas_Esteriles,Suministro Clinico,1994,57,7,1536,0,11.27,15.812000000000001,0,58.33,83,0.83,15,60.714285714285715,58.857142857142854,425.0,824.0,13.412858081138003,60.0,51.0,2051.0,1.2981770833333333,32.84235294117647,8,0,Preventivo,1,382.0,825.0
2024-08-27,SKU_28,Jeringas_Esteriles,Suministro Clinico,2398,47,7,1536,451,11.27,15.812000000000001,0,47.21,85,0.85,15,54.57142857142857,58.92857142857143,382.0,825.0,4.9280538030444365,57.0,90.0,1994.0,1.5611979166666667,43.94240837696335,8,1,Normal,0,377.0,813.0
2024-08-28,SKU_28,Jeringas_Esteriles,Suministro Clinico,2616,44,7,1536,262,11.27,15.812000000000001,1,31.07,86,0.86,15,53.857142857142854,58.07142857142857,377.0,813.0,6.094494002199323,47.0,49.0,2398.0,1.703125,48.57294429708223,8,2,Normal,0,387.0,822.0
2024-08-29,SKU_28,Jeringas_Esteriles,Suministro Clinico,2953,64,7,1536,401,11.27,15.812000000000001,1,66.99000000000001,84,0.84,15,55.285714285714285,58.714285714285715,387.0,822.0,7.204495950776045,44.0,54.0,2616.0,1.9225260416666667,53.41343669250646,8,3,Normal,0,389.0,816.0
2024-08-30,SKU_28,Jeringas_Esteriles,Suministro Clinico,2892,61,7,1536,0,11.27,15.812000000000001,0,56.07,82,0.82,15,55.57142857142857,58.285714285714285,389.0,816.0,7.412987316350104,64.0,59.0,2953.0,1.8828125,52.041131105398456,8,4,Normal,0,389.0,796.0
2024-08-31,SKU_28,Jeringas_Esteriles,Suministro Clinico,2836,56,7,1536,0,11.27,15.812000000000001,1,56.3,80,0.8,14,55.57142857142857,56.857142857142854,389.0,796.0,7.412987316350104,61.0,56.0,2892.0,1.8463541666666667,51.03341902313625,8,5,Normal,0,389.0,808.0
2024-09-01,SKU_28,Jeringas_Esteriles,Suministro Clinico,2776,60,7,1536,0,11.27,15.812000000000001,0,65.66,81,0.81,15,55.57142857142857,57.714285714285715,389.0,808.0,7.412987316350104,56.0,60.0,2836.0,1.8072916666666667,49.95372750642674,9,6,Normal,0,400.0,825.0
2024-09-02,SKU_28,Jeringas_Esteriles,Suministro Clinico,2708,68,7,1536,0,11.27,15.812000000000001,1,74.8,84,0.84,15,57.142857142857146,58.92857142857143,400.0,825.0,8.802056036868727,60.0,57.0,2776.0,1.7630208333333333,47.39,9,0,Normal,0,382.0,764.0
2024-09-03,SKU_28,Jeringas_Esteriles,Suministro Clinico,2679,29,7,1536,0,11.27,15.812000000000001,1,24.67,86,0.86,15,54.57142857142857,54.57142857142857,382.0,764.0,13.587459203951049,68.0,47.0,2708.0,1.744140625,49.09162303664922,9,1,Normal,0,396.0,773.0
2024-09-04,SKU_28,Jeringas_Esteriles,Suministro Clinico,2621,58,7,1536,0,11.27,15.812000000000001,1,50.72,87,0.87,16,56.57142857142857,55.214285714285715,396.0,773.0,12.77832987074997,29.0,44.0,2679.0,1.7063802083333333,46.33080808080808,9,2,Normal,0,410.0,797.0
2024-09-05,SKU_28,Jeringas_Esteriles,Suministro Clinico,2543,78,7,1536,0,11.27,15.812000000000001,0,71.86,85,0.85,15,58.57142857142857,56.92857142857143,410.0,797.0,15.031712508971419,58.0,64.0,2621.0,1.6555989583333333,43.41707317073171,9,3,Normal,0,391.0,780.0
2024-09-06,SKU_28,Jeringas_Esteriles,Suministro Clinico,2501,42,7,1536,0,11.27,15.812000000000001,1,39.81,83,0.83,15,55.857142857142854,55.714285714285715,391.0,780.0,16.190826326745764,78.0,61.0,2543.0,1.6282552083333333,44.77493606138108,9,4,Normal,0,401.0,790.0
2024-09-07,SKU_28,Jeringas_Esteriles,Suministro Clinico,2861,66,7,1536,426,11.27,15.812000000000001,0,55.47,81,0.81,15,57.285714285714285,56.42857142857143,401.0,790.0,16.640455579843618,42.0,56.0,2501.0,1.8626302083333333,49.942643391521194,9,5,Normal,0,406.0,795.0
2024-09-08,SKU_28,Jeringas_Esteriles,Suministro Clinico,2796,65,7,1536,0,11.27,15.812000000000001,0,74.63,82,0.82,15,58.0,56.785714285714285,406.0,795.0,16.881943016133743,66.0,60.0,2861.0,1.8203125,48.206896551724135,9,6,Normal,0,400.0,800.0
2024-09-09,SKU_28,Jeringas_Esteriles,Suministro Clinico,2734,62,7,1536,0,11.27,15.812000000000001,1,68.75,85,0.85,15,57.142857142857146,57.142857142857146,400.0,800.0,16.436023154730705,65.0,68.0,2796.0,1.7799479166666667,47.845,9,0,Normal,0,414.0,796.0
2024-09-10,SKU_28,Jeringas_Esteriles,Suministro Clinico,2691,43,7,1536,0,11.27,15.812000000000001,0,38.96,87,0.87,16,59.142857142857146,56.857142857142854,414.0,796.0,12.915476135609975,62.0,29.0,2734.0,1.751953125,45.5,9,1,Normal,0,401.0,797.0
2024-09-11,SKU_28,Jeringas_Esteriles,Suministro Clinico,2646,45,7,1536,0,11.27,15.812000000000001,1,39.55,88,0.88,16,57.285714285714285,56.92857142857143,401.0,797.0,13.996598226167265,43.0,58.0,2691.0,1.72265625,46.18952618453866,9,2,Normal,0,375.0,785.0
2024-09-12,SKU_28,Jeringas_Esteriles,Suministro Clinico,2594,52,7,1536,0,11.27,15.812000000000001,0,49.839999999999996,86,0.86,15,53.57142857142857,56.07142857142857,375.0,785.0,10.627905765124536,45.0,78.0,2646.0,1.6888020833333333,48.42133333333334,9,3,Normal,0,390.0,781.0
2024-09-13,SKU_28,Jeringas_Esteriles,Suministro Clinico,2537,57,7,1536,0,11.27,15.812000000000001,0,52.59,84,0.84,15,55.714285714285715,55.785714285714285,390.0,781.0,9.340133577100588,52.0,42.0,2594.0,1.6516927083333333,45.53589743589743,9,4,Normal,0,386.0,787.0
2024-09-14,SKU_28,Jeringas_Esteriles,Suministro Clinico,2475,62,7,1536,0,11.27,15.812000000000001,0,56.97,82,0.82,15,55.142857142857146,56.214285714285715,386.0,787.0,8.7068664747721,57.0,66.0,2537.0,1.611328125,44.883419689119165,9,5,Normal,0,365.0,771.0
2024-09-15,SKU_28,Jeringas_Esteriles,Suministro Clinico,2431,44,7,1536,0,11.27,15.812000000000001,0,41.98,83,0.83,15,52.142857142857146,55.07142857142857,365.0,771.0,8.355209381548141,62.0,65.0,2475.0,1.5826822916666667,46.62191780821917,9,6,Normal,0,361.0,761.0
2024-09-16,SKU_28,Jeringas_Esteriles,Suministro Clinico,2373,58,7,1536,0,11.27,15.812000000000001,1,55.14,86,0.86,15,51.57142857142857,54.357142857142854,361.0,761.0,7.678045386188283,44.0,62.0,2431.0,1.544921875,46.013850415512465,9,0,Normal,0,370.0,784.0
2024-09-17,SKU_28,Jeringas_Esteriles,Suministro Clinico,2321,52,7,1536,0,11.27,15.812000000000001,0,48.13,88,0.88,16,52.857142857142854,56.0,370.0,784.0,6.693991620065725,58.0,43.0,2373.0,1.5110677083333333,43.910810810810815,9,1,Normal,0,380.0,781.0
2024-09-18,SKU_28,Jeringas_Esteriles,Suministro Clinico,2266,55,7,1536,0,11.27,15.812000000000001,1,65.58,89,0.89,16,54.285714285714285,55.785714285714285,380.0,781.0,5.736267244885681,52.0,45.0,2321.0,1.4752604166666667,41.742105263157896,9,2,Normal,0,369.0,744.0
2024-09-19,SKU_28,Jeringas_Esteriles,Suministro Clinico,2225,41,7,1536,0,11.27,15.812000000000001,0,41.61,87,0.87,16,52.714285714285715,53.142857142857146,369.0,744.0,7.653197277701318,55.0,52.0,2266.0,1.4485677083333333,42.20867208672087,9,3,Normal,0,362.0,752.0
2024-09-20,SKU_28,Jeringas_Esteriles,Suministro Clinico,2175,50,7,1536,0,11.27,15.812000000000001,0,52.86,85,0.85,15,51.714285714285715,53.714285714285715,362.0,752.0,7.454624643227503,41.0,57.0,2225.0,1.416015625,42.05801104972375,9,4,Normal,0,359.0,745.0
2024-09-21,SKU_28,Jeringas_Esteriles,Suministro Clinico,2116,59,7,1536,0,11.27,15.812000000000001,0,60.64,83,0.83,15,51.285714285714285,53.214285714285715,359.0,745.0,6.824326235711093,50.0,62.0,2175.0,1.3776041666666667,41.259052924791085,9,5,Normal,0,352.0,717.0
2024-09-22,SKU_28,Jeringas_Esteriles,Suministro Clinico,2461,37,7,1536,382,11.27,15.812000000000001,0,41.52,84,0.84,15,50.285714285714285,51.214285714285715,352.0,717.0,8.400680244564404,59.0,44.0,2116.0,1.6022135416666667,48.940340909090914,9,6,Normal,0,352.0,713.0
2024-09-23,SKU_28,Jeringas_Esteriles,Suministro Clinico,2403,58,7,1536,0,11.27,15.812000000000001,0,64.6,86,0.86,15,50.285714285714285,50.92857142857143,352.0,713.0,8.400680244564404,37.0,58.0,2461.0,1.564453125,47.78693181818182,9,0,Normal,0,340.0,710.0
2024-09-24,SKU_28,Jeringas_Esteriles,Suministro Clinico,2363,40,7,1536,0,11.27,15.812000000000001,0,38.37,89,0.89,16,48.57142857142857,50.714285714285715,340.0,710.0,9.18072515031902,58.0,52.0,2403.0,1.5384114583333333,48.65,9,1,Normal,0,343.0,723.0
2024-09-25,SKU_28,Jeringas_Esteriles,Suministro Clinico,2305,58,7,1536,0,11.27,15.812000000000001,1,67.44,90,0.9,16,49.0,51.642857142857146,343.0,723.0,9.591663046624706,40.0,55.0,2363.0,1.5006510416666667,47.04081632653061,9,2,Normal,0,348.0,717.0
2024-09-26,SKU_28,Jeringas_Esteriles,Suministro Clinico,2504,46,7,1536,245,11.27,15.812000000000001,1,46.12,88,0.88,16,49.714285714285715,51.214285714285715,348.0,717.0,9.068522219087367,58.0,41.0,2305.0,1.6302083333333333,50.36781609195402,9,3,Normal,0,344.0,706.0
2024-09-27,SKU_28,Jeringas_Esteriles,Suministro Clinico,2458,46,7,1536,0,11.27,15.812000000000001,0,42.2,86,0.86,15,49.142857142857146,50.42857142857143,344.0,706.0,9.172941575244176,46.0,50.0,2504.0,1.6002604166666667,50.01744186046511,9,4,Normal,0,333.0,692.0
2024-09-28,SKU_28,Jeringas_Esteriles,Suministro Clinico,2410,48,7,1536,0,11.27,15.812000000000001,1,41.71,84,0.84,15,47.57142857142857,49.42857142857143,333.0,692.0,8.079957567072988,46.0,59.0,2458.0,1.5690104166666667,50.66066066066066,9,5,Normal,0,343.0,695.0
2024-09-29,SKU_28,Jeringas_Esteriles,Suministro Clinico,2363,47,7,1536,0,11.27,15.812000000000001,0,25.68,85,0.85,15,49.0,49.642857142857146,343.0,695.0,6.658328118478337,48.0,37.0,2410.0,1.5384114583333333,48.224489795918366,9,6,Normal,0,328.0,680.0
2024-09-30,SKU_28,Jeringas_Esteriles,Suministro Clinico,2320,43,7,1536,0,11.27,15.812000000000001,0,50.71,87,0.87,16,46.857142857142854,48.57142857142857,328.0,680.0,5.610364558224018,47.0,58.0,2363.0,1.5104166666666667,49.51219512195122,9,0,Normal,0,331.0,671.0
2024-10-01,SKU_28,Jeringas_Esteriles,Suministro Clinico,2277,43,7,1536,0,11.27,15.812000000000001,1,43.44,90,0.9,16,47.285714285714285,47.92857142857143,331.0,671.0,5.089672082241414,43.0,40.0,2320.0,1.482421875,48.15407854984895,10,1,Normal,0,318.0,661.0
2024-10-02,SKU_28,Jeringas_Esteriles,Suministro Clinico,2232,45,7,1536,0,11.27,15.812000000000001,0,39.980000000000004,91,0.91,16,45.42857142857143,47.214285714285715,318.0,661.0,1.9023794624188806,43.0,58.0,2277.0,1.453125,49.13207547169811,10,2,Normal,0,303.0,651.0
