Fecha,ID_Insumo,Stock_Actual,Consumo_Diario,Lead_Time,Ocupacion_Albergue,Pacientes_Alto_Riesgo,Ocupacion_Total,Punto_Reorden,Ratio_Stock,Necesita_Reabastecimiento
2024-04-27,alimentos,394,23.01,7,0.0,0,1,161.07000000000002,2.4461414291922763,1
2024-04-28,alimentos,361,21.58,7,1.64,0,1,151.06,2.389778895802992,1
2024-04-29,alimentos,325,25.24,7,0.0,0,1,176.67999999999998,1.8394838125424497,2
2024-04-30,alimentos,280,21.95,7,0.0,0,1,153.65,1.8223234624145785,2
2024-05-01,alimentos,254,18.08,7,1.7,0,1,126.55999999999999,2.006953223767383,2
2024-05-02,alimentos,225,17.47,7,0.41,0,1,122.28999999999999,1.8398887889443127,2
2024-05-03,alimentos,450,22.29,7,3.79,0,1,156.03,2.8840607575466257,1
2024-05-04,alimentos,422,12.45,7,0.0,0,1,87.14999999999999,4.842226047045324,1
2024-05-05,alimentos,398,4.21,7,0.0,0,1,29.47,13.505259586019681,0
2024-05-06,alimentos,373,22.05,7,3.61,0,1,154.35,2.4165856818918043,1
2024-05-07,alimentos,340,21.27,7,0.0,0,1,148.89,2.2835650480220298,1
2024-05-08,alimentos,317,27.95,7,1.63,0,1,195.65,1.6202402248913876,2
2024-05-09,alimentos,284,23.58,7,0.7,0,1,165.06,1.7205864534108808,2
2024-05-10,alimentos,254,21.65,7,2.18,0,1,151.54999999999998,1.6760145166611682,2
2024-05-11,alimentos,222,18.54,7,2.26,0,1,129.78,1.7105871474803513,2
2024-05-12,alimentos,531,16.04,7,0.0,0,1,112.28,4.729248307801924,1
2024-05-13,alimentos,508,18.7,7,3.57,0,1,130.9,3.8808250572956453,1
2024-05-14,alimentos,476,24.88,7,0.87,0,1,174.16,2.7331189710610935,1
2024-05-15,alimentos,454,22.42,7,1.13,0,1,156.94,2.8928252835478525,1
2024-05-16,alimentos,425,24.77,7,1.53,0,1,173.39,2.4511217486590926,1
2024-05-17,alimentos,407,20.63,7,1.96,0,1,144.41,2.8183643791981163,1
2024-05-18,alimentos,372,15.6,7,0.0,0,1,109.2,3.4065934065934065,1
2024-05-19,alimentos,347,25.9,7,1.21,0,1,181.29999999999998,1.9139547710976283,2
2024-05-20,alimentos,323,25.45,7,1.27,0,1,178.15,1.8130788661240527,2
2024-05-21,alimentos,298,21.03,7,0.0,0,1,147.21,2.02431900006793,2
2024-05-22,alimentos,271,22.88,7,1.48,0,1,160.16,1.692057942057942,2
2024-05-23,alimentos,249,22.6,7,0.91,0,1,158.20000000000002,1.5739570164348924,2
2024-05-24,alimentos,234,17.76,7,0.0,0,1,124.32000000000001,1.8822393822393821,2
2024-05-25,alimentos,217,18.8,7,1.5,0,1,131.6,1.648936170212766,2
2024-05-26,alimentos,511,15.55,7,0.0,0,1,108.85000000000001,4.694533762057877,1
2024-05-27,alimentos,484,18.78,7,3.49,0,1,131.46,3.68172828236726,1
2024-05-28,alimentos,455,25.25,7,0.76,0,1,176.75,2.5742574257425743,1
2024-05-29,alimentos,429,24.31,7,0.0,0,1,170.17,2.521008403361345,1
2024-05-30,alimentos,405,22.89,7,2.27,0,1,160.23000000000002,2.5276165512076387,1
2024-05-31,alimentos,365,24.9,7,0.0,0,1,174.29999999999998,2.094090648307516,2
2024-06-01,alimentos,338,18.27,7,1.67,0,1,127.89,2.6428962389553523,1
2024-06-02,alimentos,327,14.23,7,0.0,0,1,99.61,3.2828029314325873,1
2024-06-03,alimentos,300,19.32,7,1.28,0,1,135.24,2.2182786157941434,1
2024-06-04,alimentos,277,19.71,7,0.0,0,1,137.97,2.007682829600638,2
2024-06-05,alimentos,256,23.48,7,0.0,0,1,164.36,1.5575565831102456,2
2024-06-06,alimentos,229,22.66,7,2.94,0,1,158.62,1.4437019291388222,2
2024-06-07,alimentos,536,25.15,7,2.53,0,1,176.04999999999998,3.0445896052257884,1
2024-06-08,alimentos,511,10.03,7,1.84,0,1,70.21,7.278165503489532,0
2024-06-09,alimentos,490,16.11,7,2.74,0,1,112.77,4.345127250155183,1
2024-06-10,alimentos,462,19.64,7,0.0,0,1,137.48000000000002,3.3604887983706715,1
2024-06-11,alimentos,438,22.5,7,0.0,0,1,157.5,2.780952380952381,1
2024-06-12,alimentos,409,30.57,7,0.0,0,1,213.99,1.911304266554512,2
2024-06-13,alimentos,386,15.21,7,0.0,0,1,106.47,3.625434394665164,1
2024-06-14,alimentos,366,16.55,7,2.97,0,1,115.85000000000001,3.1592576607682346,1
2024-06-15,alimentos,335,17.98,7,0.0,0,1,125.86,2.661687589385031,1
2024-06-16,alimentos,323,16.37,7,0.0,0,1,114.59,2.818745091194694,1
2024-06-17,alimentos,308,15.66,7,1.61,0,1,109.62,2.80970625798212,1
2024-06-18,alimentos,294,20.33,7,0.0,0,1,142.31,2.0659124446630597,2
2024-06-19,alimentos,268,25.02,7,0.73,0,1,175.14,1.5302044079022497,2
2024-06-20,alimentos,247,20.7,7,2.53,0,1,144.9,1.7046238785369219,2
2024-06-21,alimentos,229,15.8,7,0.41,0,1,110.60000000000001,2.0705244122965643,2
2024-06-22,alimentos,483,19.12,7,1.07,0,1,133.84,3.608786610878661,1
2024-06-23,alimentos,461,14.91,7,2.2,0,1,104.37,4.416978058829165,1
2024-06-24,alimentos,439,25.02,7,2.1,0,1,175.14,2.506566175630924,1
2024-06-25,alimentos,412,27.46,7,0.0,0,1,192.22,2.143377380085319,2
2024-06-26,alimentos,396,12.12,7,0.0,0,1,84.83999999999999,4.6676096181046685,1
2024-06-27,alimentos,381,21.25,7,0.0,0,1,148.75,2.561344537815126,1
2024-06-28,alimentos,354,16.21,7,1.0,0,1,113.47,3.1197673393848593,1
2024-06-29,alimentos,336,20.41,7,0.21,0,1,142.87,2.3517883390494854,1
2024-06-30,alimentos,309,19.67,7,1.54,0,1,137.69,2.2441716900283244,1
2024-07-01,alimentos,294,13.39,7,0.0,0,1,93.73,3.1366691560866315,1
2024-07-02,alimentos,279,26.14,7,0.0,0,1,182.98000000000002,1.5247568040222974,2
2024-07-03,alimentos,261,19.34,7,2.49,0,1,135.38,1.9279066331806767,2
2024-07-04,alimentos,245,17.75,7,0.11,0,1,124.25,1.971830985915493,2
2024-07-05,alimentos,235,20.68,7,0.23,0,1,144.76,1.6233766233766236,2
2024-07-06,alimentos,218,15.75,7,0.0,0,1,110.25,1.9773242630385488,2
2024-07-07,alimentos,647,19.18,7,2.33,0,1,134.26,4.819007895128855,1
2024-07-08,alimentos,626,10.91,7,2.27,0,1,76.37,8.19693596962158,0
2024-07-09,alimentos,613,8.31,7,1.23,0,1,58.17,10.538078047103317,0
2024-07-10,alimentos,590,15.25,7,0.0,0,1,106.75,5.526932084309133,1
2024-07-11,alimentos,571,17.44,7,2.36,0,1,122.08000000000001,4.677260812581913,1
2024-07-12,alimentos,560,11.31,7,0.0,0,1,79.17,7.073386383731211,0
2024-07-13,alimentos,545,17.61,7,0.5,0,1,123.27,4.421189259349396,1
2024-07-14,alimentos,523,17.43,7,0.03,0,1,122.00999999999999,4.2865338906647,1
2024-07-15,alimentos,509,19.79,7,3.34,0,1,138.53,3.6742943766693137,1
2024-07-16,alimentos,493,23.17,7,2.65,0,1,162.19,3.0396448609655344,1
2024-07-17,alimentos,468,28.66,7,5.04,0,1,200.62,2.332768417904496,1
2024-07-18,alimentos,458,22.24,7,0.0,0,1,155.67999999999998,2.941932168550874,1
2024-07-19,alimentos,445,15.18,7,2.31,0,1,106.25999999999999,4.187841144362884,1
2024-07-20,alimentos,432,23.43,7,1.34,0,1,164.01,2.633985732577282,1
2024-07-21,alimentos,413,27.1,7,0.0,0,1,189.70000000000002,2.177121771217712,2
2024-07-22,alimentos,395,14.5,7,0.0,0,1,101.5,3.8916256157635467,1
2024-07-23,alimentos,373,14.78,7,3.58,0,1,103.46,3.6052580707519817,1
2024-07-24,alimentos,349,12.99,7,0.45,0,1,90.93,3.8381172330364013,1
2024-07-25,alimentos,332,17.28,7,0.0,0,1,120.96000000000001,2.7447089947089944,1
2024-07-26,alimentos,322,21.97,7,2.92,0,1,153.79,2.0937642239417387,2
2024-07-27,alimentos,302,27.52,7,2.24,0,1,192.64,1.5676910299003324,2
2024-07-28,alimentos,285,24.56,7,1.1,0,1,171.92,1.657747789669614,2
2024-07-29,alimentos,269,22.03,7,0.0,0,1,154.21,1.7443745541793656,2
2024-07-30,alimentos,254,20.33,7,0.0,0,1,142.31,1.78483592157965,2
2024-07-31,alimentos,238,22.06,7,5.17,0,1,154.42,1.5412511332728922,2
2024-08-01,alimentos,228,22.35,7,0.0,0,1,156.45000000000002,1.4573346116970276,2
2024-08-02,alimentos,514,26.62,7,4.72,0,1,186.34,2.7583986261672213,1
2024-08-03,alimentos,497,20.0,7,1.45,0,1,140.0,3.55,1
2024-08-04,alimentos,486,21.41,7,2.03,0,1,149.87,3.2428104357109495,1
2024-08-05,alimentos,473,18.06,7,0.0,0,1,126.41999999999999,3.741496598639456,1
2024-08-06,alimentos,462,20.67,7,4.57,0,1,144.69,3.193033381712627,1
2024-08-07,alimentos,445,18.82,7,0.52,0,1,131.74,3.377865492637012,1
2024-08-08,alimentos,439,14.15,7,0.75,0,1,99.05,4.4321049974760225,1
2024-08-09,alimentos,415,24.47,7,2.26,0,1,171.29,2.422791756669975,1
2024-08-10,alimentos,398,27.54,7,0.0,0,1,192.78,2.0645295155099075,2
2024-08-11,alimentos,386,19.91,7,3.85,0,1,139.37,2.7696060845232116,1
2024-08-12,alimentos,367,21.76,7,0.0,0,1,152.32000000000002,2.4094012605042012,1
2024-08-13,alimentos,356,24.41,7,1.17,0,1,170.87,2.0834552583835664,2
2024-08-14,alimentos,341,19.38,7,0.93,0,1,135.66,2.513637033760873,1
2024-08-15,alimentos,332,21.05,7,3.51,0,1,147.35,2.2531387852052935,1
2024-08-16,alimentos,324,19.02,7,0.0,0,1,133.14,2.4335286164939163,1
2024-08-17,alimentos,307,17.35,7,0.0,0,1,121.45000000000002,2.527789213668176,1
2024-08-18,alimentos,295,22.71,7,1.23,0,1,158.97,1.855696043278606,2
2024-08-19,alimentos,278,22.66,7,0.0,0,1,158.62,1.7526163157231118,2
2024-08-20,alimentos,267,24.71,7,0.0,0,1,172.97,1.5436202809735793,2
2024-08-21,alimentos,252,20.08,7,0.0,0,1,140.56,1.792828685258964,2
2024-08-22,alimentos,241,14.1,7,0.42,0,1,98.7,2.441742654508612,1
2024-08-23,alimentos,226,25.64,7,0.0,0,1,179.48000000000002,1.2591932248718518,2
2024-08-24,alimentos,674,16.43,7,1.38,0,1,115.00999999999999,5.860359968698375,0
2024-08-25,alimentos,650,16.34,7,2.16,0,1,114.38,5.6828116803637005,0
2024-08-26,alimentos,632,17.44,7,0.0,0,1,122.08000000000001,5.176933158584534,1
2024-08-27,alimentos,624,11.38,7,2.23,0,1,79.66000000000001,7.833291488827516,0
2024-08-28,alimentos,606,19.01,7,1.85,0,1,133.07000000000002,4.553994138423385,1
2024-08-29,alimentos,602,23.2,7,1.06,0,1,162.4,3.706896551724138,1
2024-08-30,alimentos,582,17.93,7,3.53,0,1,125.50999999999999,4.637080710700343,1
2024-08-31,alimentos,566,26.79,7,2.25,0,1,187.53,3.018183757265504,1
2024-09-01,alimentos,559,26.48,7,0.96,0,1,185.36,3.01575312904618,1
2024-09-02,alimentos,548,24.55,7,0.61,0,1,171.85,3.188827465813209,1
2024-09-03,alimentos,534,10.43,7,1.89,0,1,73.00999999999999,7.314066566223806,0
2024-09-04,alimentos,525,27.27,7,0.51,0,1,190.89,2.7502750275027505,1
2024-09-05,alimentos,515,18.91,7,2.29,0,1,132.37,3.8906096547556093,1
2024-09-06,alimentos,499,28.49,7,2.88,0,1,199.42999999999998,2.5021310735596454,1
2024-09-07,alimentos,485,17.08,7,1.27,0,1,119.55999999999999,4.056540649046505,1
2024-09-08,alimentos,476,19.4,7,0.0,0,1,135.79999999999998,3.505154639175258,1
2024-09-09,alimentos,464,20.55,7,0.0,0,1,143.85,3.2255822036843935,1
2024-09-10,alimentos,457,15.44,7,1.42,0,1,108.08,4.228349370836417,1
2024-09-11,alimentos,444,12.0,7,3.5,0,1,84.0,5.285714285714286,1
2024-09-12,alimentos,435,8.11,7,2.15,0,1,56.769999999999996,7.662497798132817,0
2024-09-13,alimentos,419,34.86,7,0.0,0,1,244.01999999999998,1.7170723711171216,2
2024-09-14,alimentos,408,11.76,7,2.78,0,1,82.32,4.956268221574344,1
2024-09-15,alimentos,398,11.83,7,0.0,0,1,82.81,4.80618282816085,1
2024-09-16,alimentos,387,22.96,7,1.32,0,1,160.72,2.407914385266302,1
2024-09-17,alimentos,378,12.98,7,0.0,0,1,90.86,4.160246533127889,1
2024-09-18,alimentos,366,12.05,7,0.16,0,1,84.35000000000001,4.339063426200355,1
2024-09-19,alimentos,358,5.73,7,0.0,0,1,40.11,8.925454998753429,0
2024-09-20,alimentos,351,21.56,7,0.0,0,1,150.92,2.3257354890007953,1
2024-09-21,alimentos,336,14.75,7,0.0,0,1,103.25,3.2542372881355934,1
2024-09-22,alimentos,316,23.32,7,0.0,0,1,163.24,1.9358000490075962,2
2024-09-23,alimentos,313,19.72,7,4.15,0,1,138.04,2.2674587076209796,1
2024-09-24,alimentos,306,20.53,7,0.0,0,1,143.71,2.1292881497460163,2
2024-09-25,alimentos,299,17.83,7,4.23,0,1,124.80999999999999,2.395641374889833,1
2024-09-26,alimentos,299,18.72,7,0.21,0,1,131.04,2.281746031746032,1
2024-09-27,alimentos,286,15.63,7,1.37,0,1,109.41000000000001,2.6140206562471433,1
2024-09-28,alimentos,281,16.1,7,1.24,0,1,112.70000000000002,2.493345164152617,1
2024-09-29,alimentos,277,14.63,7,0.0,0,1,102.41000000000001,2.7048139830094713,1
2024-09-30,alimentos,266,27.67,7,1.62,0,1,193.69,1.3733285146367908,2
2024-10-01,alimentos,252,18.12,7,4.43,0,1,126.84,1.9867549668874172,2
2024-10-02,alimentos,246,8.78,7,1.47,0,1,61.459999999999994,4.002603319232021,1
2024-10-03,alimentos,234,21.39,7,0.0,0,1,149.73000000000002,1.5628130635143256,2
2024-10-04,alimentos,217,16.08,7,1.14,0,1,112.55999999999999,1.9278606965174132,2
2024-10-05,alimentos,488,19.88,7,2.05,0,1,139.16,3.506754814601897,1
2024-10-06,alimentos,479,18.75,7,0.0,0,1,131.25,3.6495238095238096,1
2024-10-07,alimentos,457,27.55,7,0.0,0,1,192.85,2.3697173969406276,1
2024-10-08,alimentos,443,18.18,7,0.0,0,1,127.25999999999999,3.4810623919534813,1
2024-10-09,alimentos,427,24.18,7,1.3,0,1,169.26,2.522746071133168,1
2024-10-10,alimentos,423,23.65,7,3.08,0,1,165.54999999999998,2.555119299305346,1
2024-10-11,alimentos,420,13.27,7,0.82,0,1,92.89,4.52147701582517,1
2024-10-12,alimentos,413,21.04,7,1.77,0,1,147.28,2.8041825095057034,1
2024-10-13,alimentos,396,16.31,7,1.4,0,1,114.16999999999999,3.4685118682666203,1
2024-10-14,alimentos,393,14.06,7,0.0,0,1,98.42,3.993090835196098,1
2024-10-15,alimentos,374,14.08,7,0.06,0,1,98.56,3.794642857142857,1
2024-10-16,alimentos,359,24.21,7,0.0,0,1,169.47,2.1183690328671743,2
2024-10-17,alimentos,350,33.32,7,0.0,0,1,233.24,1.5006002400960383,2
2024-10-18,alimentos,336,16.07,7,0.0,0,1,112.49000000000001,2.9869321717485997,1
2024-10-19,alimentos,327,21.18,7,0.28,0,1,148.26,2.2055847834884665,1
2024-10-20,alimentos,311,21.65,7,0.0,0,1,151.54999999999998,2.052128010557572,2
2024-10-21,alimentos,296,17.45,7,0.92,0,1,122.14999999999999,2.423250102333197,1
2024-10-22,alimentos,287,27.14,7,1.84,0,1,189.98000000000002,1.5106853352984524,2
2024-10-23,alimentos,274,31.08,7,0.0,0,1,217.56,1.2594226879941166,2
2024-10-24,alimentos,261,17.11,7,0.0,0,1,119.77,2.179176755447942,2
2024-10-25,alimentos,255,28.77,7,0.58,0,1,201.39,1.2661999106211828,2
2024-10-26,alimentos,245,17.37,7,1.48,0,1,121.59,2.0149683362118593,2
2024-10-27,alimentos,232,15.25,7,0.0,0,1,106.75,2.1733021077283374,2
2024-10-28,alimentos,623,19.4,7,0.0,0,1,135.79999999999998,4.587628865979382,1
2024-10-29,alimentos,617,24.45,7,2.46,0,1,171.15,3.605024832018697,1
2024-10-30,alimentos,598,19.58,7,2.12,0,1,137.06,4.363052677659419,1
2024-10-31,alimentos,589,23.79,7,2.64,0,1,166.53,3.5369002582117335,1
2024-11-01,alimentos,583,21.23,7,1.77,0,1,148.61,3.9230199851961505,1
2024-11-02,alimentos,573,26.86,7,0.0,0,1,188.01999999999998,3.047548133177322,1
2024-11-03,alimentos,562,22.75,7,0.0,0,1,159.25,3.5290423861852434,1
2024-11-04,alimentos,557,27.75,7,0.68,0,1,194.25,2.8674388674388673,1
2024-11-05,alimentos,550,15.81,7,3.93,0,1,110.67,4.969729827414837,1
2024-11-06,alimentos,534,19.08,7,1.07,0,1,133.56,3.998203054806828,1
2024-11-07,alimentos,531,20.09,7,0.0,0,1,140.63,3.7758657469956627,1
2024-11-08,alimentos,507,15.83,7,0.0,0,1,110.81,4.575399332190235,1
2024-11-09,alimentos,494,15.06,7,0.0,0,1,105.42,4.686017833428192,1
2024-11-10,alimentos,472,22.01,7,0.0,0,1,154.07000000000002,3.063542545596157,1
2024-11-11,alimentos,459,23.43,7,0.27,0,1,164.01,2.798609840863362,1
2024-11-12,alimentos,443,20.66,7,0.0,0,1,144.62,3.063200110634767,1
2024-11-13,alimentos,425,25.4,7,1.97,0,1,177.79999999999998,2.390326209223847,1
2024-11-14,alimentos,410,14.58,7,0.0,0,1,102.06,4.017244757985499,1
2024-11-15,alimentos,394,18.14,7,0.0,0,1,126.98,3.102850842652386,1
2024-11-16,alimentos,379,14.2,7,2.63,0,1,99.39999999999999,3.8128772635814894,1
2024-11-17,alimentos,370,20.8,7,0.83,0,1,145.6,2.5412087912087915,1
2024-11-18,alimentos,358,22.54,7,0.21,0,1,157.78,2.2689821270122956,1
2024-11-19,alimentos,346,26.81,7,0.0,0,1,187.67,1.8436617466830074,2
2024-11-20,alimentos,340,14.21,7,0.0,0,1,99.47,3.418116014878858,1
2024-11-21,alimentos,323,21.96,7,0.0,0,1,153.72,2.1012230028623473,2
2024-11-22,alimentos,307,27.28,7,0.74,0,1,190.96,1.6076665270213657,2
2024-11-23,alimentos,275,15.09,7,1.23,0,1,105.63,2.6034270567073747,1
2024-11-24,alimentos,267,13.92,7,0.0,0,1,97.44,2.7401477832512318,1
2024-11-25,alimentos,261,12.73,7,0.0,0,1,89.11,2.9289642015486477,1
2024-11-26,alimentos,246,23.22,7,0.0,0,1,162.54,1.5134736064968624,2
2024-11-27,alimentos,227,16.47,7,0.0,0,1,115.28999999999999,1.968947870587215,2
2024-11-28,alimentos,446,22.49,7,0.0,0,1,157.42999999999998,2.833005145143874,1
2024-11-29,alimentos,428,19.02,7,1.27,0,1,133.14,3.214661258825297,1
2024-11-30,alimentos,418,29.1,7,0.0,0,1,203.70000000000002,2.0520373097692683,2
2024-12-01,alimentos,405,24.04,7,0.94,0,1,168.28,2.406703113857856,1
2024-12-02,alimentos,386,16.08,7,0.1,0,1,112.55999999999999,3.4292821606254447,1
2024-12-03,alimentos,377,18.59,7,0.22,0,1,130.13,2.897102897102897,1
2024-12-04,alimentos,358,24.04,7,0.0,0,1,168.28,2.127406703113858,2
2024-12-05,alimentos,352,14.76,7,0.0,0,1,103.32,3.4068912117692607,1
2024-12-06,alimentos,343,26.01,7,0.0,0,1,182.07000000000002,1.8838908112264512,2
2024-12-07,alimentos,320,18.85,7,0.02,0,1,131.95000000000002,2.4251610458507007,1
2024-12-08,alimentos,314,24.14,7,0.04,0,1,168.98000000000002,1.8582080719611787,2
2024-12-09,alimentos,298,19.12,7,0.0,0,1,133.84,2.2265391512253436,1
2024-12-10,alimentos,288,17.48,7,0.0,0,1,122.36,2.353710362863681,1
2024-12-11,alimentos,279,16.66,7,1.99,0,1,116.62,2.3923855256388267,1
2024-12-12,alimentos,256,28.76,7,0.0,0,1,201.32000000000002,1.2716073912179613,2
2024-12-13,alimentos,240,18.62,7,2.25,0,1,130.34,1.8413380389749885,2
2024-12-14,alimentos,217,35.5,7,0.0,0,1,248.5,0.8732394366197183,2
2024-12-15,alimentos,536,20.86,7,1.49,0,1,146.01999999999998,3.670730036981236,1
2024-12-16,alimentos,519,15.85,7,0.76,0,1,110.95,4.677782785038305,1
2024-12-17,alimentos,494,12.17,7,0.0,0,1,85.19,5.7988026763704665,0
2024-12-18,alimentos,475,26.26,7,4.56,0,1,183.82000000000002,2.5840496137525837,1
2024-12-19,alimentos,455,19.13,7,3.81,0,1,133.91,3.3978044955567173,1
2024-12-20,alimentos,435,24.21,7,0.0,0,1,169.47,2.5668259869003363,1
2024-12-21,alimentos,414,31.71,7,1.87,0,1,221.97,1.8651169076902283,2
2024-12-22,alimentos,393,23.44,7,0.0,0,1,164.08,2.395173086299366,1
2024-12-23,alimentos,379,21.79,7,0.0,0,1,152.53,2.4847570969645316,1
2024-12-24,alimentos,367,26.23,7,0.0,0,1,183.61,1.9988018081803822,2
2024-12-25,alimentos,348,24.12,7,0.6,0,1,168.84,2.061122956645345,2
2024-12-26,alimentos,336,13.79,7,0.21,0,1,96.53,3.4807831762146484,1
2024-12-27,alimentos,316,26.76,7,1.75,0,1,187.32000000000002,1.686952808029041,2
2024-12-28,alimentos,293,19.87,7,1.49,0,1,139.09,2.106549716011216,2
2024-12-29,alimentos,279,27.81,7,1.53,0,1,194.67,1.4331946370781323,2
2024-12-30,alimentos,252,22.64,7,2.93,0,1,158.48000000000002,1.5901060070671376,2
2024-01-01,alimentos,583,26.06,9,0.8,0,1,234.54,2.4857167220943124,1
2024-01-02,alimentos,571,18.98,9,0.0,0,1,170.82,3.342699918042384,1
2024-01-03,alimentos,547,12.51,9,0.83,0,1,112.59,4.858335553779199,1
2024-01-04,alimentos,519,23.32,9,4.33,1,1,209.88,2.47284162378502,1
2024-01-05,alimentos,492,24.98,9,0.73,0,1,224.82,2.1884174005871366,2
2024-01-06,alimentos,466,17.32,9,0.0,0,1,155.88,2.989479086476777,1
2024-01-07,alimentos,438,19.08,9,0.0,0,1,171.71999999999997,2.550663871418589,1
2024-01-08,alimentos,423,9.03,9,0.0,0,1,81.27,5.204872646733112,1
2024-01-09,alimentos,405,19.32,9,2.3,0,1,173.88,2.329192546583851,1
2024-01-10,alimentos,389,13.85,9,0.0,0,1,124.64999999999999,3.1207380665864424,1
2024-01-11,alimentos,368,22.69,9,0.82,0,1,204.21,1.802066500171392,2
2024-01-12,alimentos,345,21.77,9,1.69,0,1,195.93,1.7608329505435614,2
2024-01-13,alimentos,329,20.58,9,3.17,1,1,185.21999999999997,1.776266061980348,2
2024-01-14,alimentos,306,26.71,9,0.0,0,1,240.39000000000001,1.272931486334706,2
2024-01-15,alimentos,275,21.3,9,2.27,0,1,191.70000000000002,1.4345331246739697,2
2024-01-16,alimentos,256,21.07,9,2.1,0,1,189.63,1.3499973632864,2
2024-01-17,alimentos,736,21.71,9,0.0,0,1,195.39000000000001,3.7668253237115508,1
2024-01-18,alimentos,720,17.19,9,0.51,0,1,154.71,4.653868528214078,1
2024-01-19,alimentos,696,25.06,9,0.62,0,1,225.54,3.085927108273477,1
2024-01-20,alimentos,672,15.52,9,5.84,0,1,139.68,4.810996563573883,1
2024-01-21,alimentos,648,22.21,9,2.42,0,1,199.89000000000001,3.241782980639351,1
2024-01-22,alimentos,621,26.59,9,1.91,1,1,239.31,2.5949605114704775,1
2024-01-23,alimentos,584,14.97,9,0.0,0,1,134.73000000000002,4.3345951161582414,1
2024-01-24,alimentos,564,13.39,9,0.0,0,1,120.51,4.680109534478467,1
2024-01-25,alimentos,532,14.88,9,0.0,0,1,133.92000000000002,3.9725209080047783,1
2024-01-26,alimentos,507,29.19,9,0.0,0,1,262.71000000000004,1.929884663697613,2
2024-01-27,alimentos,485,17.05,9,0.47,0,1,153.45000000000002,3.160638644509612,1
2024-01-28,alimentos,466,14.5,9,0.0,1,1,130.5,3.57088122605364,1
2024-01-29,alimentos,439,21.93,9,0.04,0,1,197.37,2.2242488726756853,1
2024-01-30,alimentos,410,6.48,9,1.94,0,1,58.32000000000001,7.030178326474622,0
2024-01-31,alimentos,383,15.33,9,0.0,0,1,137.97,2.77596578966442,1
2024-02-01,alimentos,355,27.17,9,1.24,0,1,244.53000000000003,1.4517646096593464,2
2024-02-02,alimentos,339,15.72,9,1.52,1,1,141.48000000000002,2.3960983884648,1
2024-02-03,alimentos,313,18.8,9,1.47,0,1,169.20000000000002,1.8498817966903072,2
2024-02-04,alimentos,290,21.57,9,1.99,0,1,194.13,1.4938443311183227,2
2024-02-05,alimentos,267,21.57,9,1.49,0,1,194.13,1.3753670220985938,2
2024-02-06,alimentos,515,17.44,9,0.87,0,1,156.96,3.281090723751274,1
2024-02-07,alimentos,494,22.83,9,0.0,0,1,205.46999999999997,2.404243928554047,1
2024-02-08,alimentos,464,27.33,9,0.0,0,1,245.96999999999997,1.8864089116558933,2
2024-02-09,alimentos,423,14.79,9,0.0,0,1,133.10999999999999,3.177822853279243,1
2024-02-10,alimentos,393,17.68,9,3.62,0,1,159.12,2.4698340874811464,1
2024-02-11,alimentos,366,19.57,9,5.32,0,1,176.13,2.078010560381536,2
2024-02-12,alimentos,329,23.6,9,0.0,0,1,212.4,1.548964218455744,2
2024-02-13,alimentos,306,20.27,9,0.61,0,1,182.43,1.6773556980759743,2
2024-02-14,alimentos,267,19.46,9,2.32,0,1,175.14000000000001,1.5244946899623157,2
2024-02-15,alimentos,652,12.35,9,1.08,0,1,111.14999999999999,5.865946918578498,0
2024-02-16,alimentos,632,14.43,9,0.37,0,1,129.87,4.866404866404866,1
2024-02-17,alimentos,605,21.06,9,1.32,0,1,189.54,3.1919383771235625,1
2024-02-18,alimentos,580,17.53,9,4.43,0,1,157.77,3.6762375610065283,1
2024-02-19,alimentos,549,18.39,9,0.48,0,1,165.51,3.317020119630234,1
2024-02-20,alimentos,525,19.79,9,1.35,0,1,178.10999999999999,2.9476166414013814,1
2024-02-21,alimentos,495,31.81,9,0.0,0,1,286.28999999999996,1.7290160326941215,2
2024-02-22,alimentos,469,17.61,9,0.62,0,1,158.49,2.959177235156792,1
2024-02-23,alimentos,439,27.03,9,2.45,0,1,243.27,1.8045792740576314,2
2024-02-24,alimentos,418,26.67,9,0.51,0,1,240.03000000000003,1.7414489855434736,2
2024-02-25,alimentos,381,24.12,9,0.0,0,1,217.08,1.7551133222775013,2
2024-02-26,alimentos,354,15.86,9,0.0,0,1,142.74,2.480033627574611,1
2024-02-27,alimentos,325,20.79,9,0.0,0,1,187.10999999999999,1.736946181390626,2
2024-02-28,alimentos,295,18.15,9,3.56,0,1,163.35,1.8059381695745333,2
2024-02-29,alimentos,269,30.17,9,0.22,0,1,271.53000000000003,0.9906824291975103,2
2024-03-01,alimentos,588,22.15,9,0.0,0,1,199.35,2.9495861550037623,1
2024-03-02,alimentos,549,19.03,9,0.0,0,1,171.27,3.2054650551760377,1
2024-03-03,alimentos,523,29.02,9,1.5,0,1,261.18,2.0024504173367026,2
2024-03-04,alimentos,495,18.34,9,0.0,0,1,165.06,2.998909487459106,1
2024-03-05,alimentos,462,22.86,9,0.0,0,1,205.74,2.2455526392534266,1
2024-03-06,alimentos,435,23.61,9,1.32,0,1,212.49,2.047155160242835,2
2024-03-07,alimentos,408,21.84,9,3.37,0,1,196.56,2.075702075702076,2
2024-03-08,alimentos,379,19.57,9,2.1,0,1,176.13,2.1518196786464543,2
2024-03-09,alimentos,346,24.29,9,0.0,0,1,218.60999999999999,1.582727231142217,2
